name ,main_category ,deadline ,goal ,launched ,pledged ,state ,backers ,country ,usd pledged 
Wicked Cool Tools,Design,03/03/2014 05:59,8000,31/01/2014 05:15,3053,failed,87,CA,2739.698972
The Other Brother ï Kindred Art ï (Documentary),Film & Video,23/10/2013 06:00,9656,23/09/2013 23:23,11505,successful,80,US,11505
Online Podcast Show!,Journalism,28/01/2016 20:05,300,29/12/2015 20:05,6,failed,2,US,6
slf-1 (photo collage sculpture),Art,15/10/2012 05:59,4500,03/10/2012 22:00,0,failed,0,US,0
New album by Jake McCoy,Music,07/04/2014 04:49,1000,08/03/2014 04:49,255,failed,15,US,255
QUEERS DESTROY SCIENCE FICTION!,Publishing,17/02/2015 02:21,5000,15/01/2015 15:46,54523,successful,2250,US,54523
Bring Quality Tea to Convenience with Specialty Tea Sachets,Food,06/12/2014 18:55,12000,01/11/2014 17:55,12000,successful,76,US,12000
Surf Bored's Southern Surf Rock Debut,Music,01/08/2015 16:53,5000,02/07/2015 16:53,5035,successful,65,US,5035
Zoltar Machine at The Second City Hollywood,Theater,09/03/2012 00:00,700,03/02/2012 01:42,805,successful,16,US,805
The Most Advanced Briefcase - Briefpack Utility XL,Design,30/04/2015 02:40,10000,26/03/2015 01:40,180106.12,successful,820,CA,143618.423
Space Comm,Games,01/11/2015 00:18,2500,02/09/2015 01:18,110,failed,5,US,110
Help us Kickstart the Next Level of #TheMuvement,Music,01/11/2014 10:24,25000,01/10/2014 11:24,4692,failed,105,US,4692
BlindFolio: A Journalism Collective,Journalism,23/10/2011 23:00,5000,24/08/2011 23:00,86,failed,2,US,86
Denver's Historic Monuments,Photography,09/04/2014 23:36,4000,04/04/2014 23:36,311,failed,6,US,311
Nekko - ???,Film & Video,07/09/2012 21:18,10000,08/08/2012 21:18,14299,successful,194,US,14299
ART: Eleven-Eleven Minimalist Watch Art,Art,30/11/2016 14:47,2615,30/10/2016 13:47,152,failed,5,GB,43.88130108
Hidden Faces of Courage and A Lot On Our Minds,Theater,11/04/2015 04:20,3000,12/03/2015 03:20,525,failed,8,US,525
Lofty Architecture,Photography,06/03/2015 23:25,8500,04/02/2015 23:25,7,failed,2,US,7
Leo Ornstein's Piano Concerto,Music,07/07/2013 19:57,20000,28/05/2013 19:57,150,failed,3,US,150
Cartography:  Mapping the Mobile Food Movement,Film & Video,24/01/2014 18:15,50000,10/12/2013 18:15,1107,failed,21,US,1107
Marijuana Nightly News : Pot Stock Report,Film & Video,05/05/2013 06:25,7000,05/04/2013 06:25,1,failed,1,US,1
Sam Cregger's New Album,Music,21/10/2013 00:29,3000,06/09/2013 00:29,5230,successful,55,US,5230
Axis and Allies - The Bottle Opener - Me109 & P51,Design,12/07/2014 01:15,2000,12/06/2014 01:15,228,failed,9,US,228
VIPJETLIFE.com (Canceled),Technology,21/01/2015 18:37,10000,22/12/2014 18:37,10,canceled,1,US,10
Single Barrel Brewing Company,Food,19/04/2015 02:13,400000,18/02/2015 02:13,0,failed,0,US,0
Seclusion (Short Horror Film),Film & Video,04/10/2013 18:52,100,04/09/2013 18:52,42,failed,5,GB,65.3007411
Proxmark Pro: Proxmark3 without a PC,Technology,07/08/2016 23:54,155000,23/06/2016 23:54,17735,failed,44,US,13344
INVENTING IDIOMS,Art,02/03/2012 17:11,2500,01/02/2012 17:11,180,failed,4,US,180
RENDER: Feminist Food & Culture Quarterly,Publishing,07/08/2014 09:00,5000,07/07/2014 02:14,8675.35,successful,215,US,8675.35
"Start the Still, return craft distilling to Sonoma",Food,23/01/2013 23:05,15600,23/12/2012 23:05,22689,successful,106,US,22689
Makeout Map,Technology,13/10/2013 05:42,3000,13/09/2013 05:42,109,failed,14,US,109
To Build  Agile Sunup 's First Record,Music,25/06/2012 02:45,1500,26/04/2012 02:45,35,failed,2,US,35
The 52 Weeks Project,Art,12/05/2011 20:46,8000,06/04/2011 20:46,11150.55,successful,130,US,11150.55
24H CARTOON - Das 1. Cartoon-Lese-Festival der Welt,Comics,30/06/2015 23:53,30000,31/05/2015 23:53,30541,successful,332,DE,33497.37796
#NAME?,Theater,16/02/2013 18:36,5000,17/01/2013 18:36,5185,successful,79,US,5185
"MAH JONGG, THE MUSICAL",Theater,02/07/2013 01:11,25000,03/05/2013 01:11,2063,failed,21,US,2063
"Singer, songwriter and worship leader making new music!",Music,17/06/2013 04:02,8000,27/05/2013 04:02,12101,successful,57,US,12101
"Hudson & Brand, Inquiry Agents of the Obscure.",Games,02/11/2016 00:59,3500,27/09/2016 19:18,17761,successful,502,GB,7846.548296
daily digest,Film & Video,01/06/2009 02:20,700,04/05/2009 21:14,700,successful,14,US,700
How to Study and be Prepared for Calculus | Prep-Course,Publishing,19/01/2016 00:34,1000,09/01/2016 00:34,0,canceled,0,US,0
Help Amarillo Junction With Their 1st Single & Music Video!!,Music,08/02/2015 19:08,3500,09/01/2015 19:08,161,failed,5,US,161
100% Natural & Handmade in Chicago,Crafts,14/05/2015 15:00,5000,14/04/2015 15:00,6750,successful,130,US,6750
Super Powered Bestiary (Mutants & Masterminds),Games,07/01/2016 02:00,1000,04/12/2015 10:17,3163,successful,85,US,3163
Lloyd Taco Truck: Mission Lloyd Dos!,Food,29/03/2012 15:33,12500,28/02/2012 15:33,13741.27,successful,299,US,13741.27
ChopTainer : The ultimate all-in-one cutting board companion,Design,01/10/2015 21:15,10000,01/09/2015 21:15,27819,successful,784,US,27819
The Let's Make a Bunch of Logos Project Part 3,Design,14/01/2012 18:37,25,15/12/2011 18:37,26243.58,successful,475,US,26243.58
On cloud9 Clothing,Fashion,20/03/2015 16:47,7000,29/01/2015 17:47,0,failed,0,AU,0
Get Among Criminals Up and Touring Green This Summer,Music,04/06/2010 23:17,3000,21/04/2010 00:22,100,failed,4,US,100
Ugga,Publishing,14/10/2015 20:34,8562,14/09/2015 20:34,103,undefined,0,"N,""0",
But I Don't Want To Die Alone,Art,25/04/2012 23:27,2700,26/03/2012 23:27,266,failed,10,US,266
Sound of Heaven,Music,21/11/2015 23:16,5000,22/10/2015 23:16,11415,successful,43,US,11415
Portmanteau: Help us get to Edinburgh Fringe 2016,Theater,11/06/2016 21:11,2000,12/05/2016 21:11,2000,successful,41,GB,2889.26738
AeroGap - Bridging the gap between a truck and its trailer,Technology,31/05/2015 07:13,75000,01/05/2015 07:13,27,failed,3,US,27
Finding The Trail,Film & Video,20/04/2015 08:00,10000,22/03/2015 16:08,4253,failed,46,US,4253
ROCK OFF SHAKE OFF: A Celebration In Baltimore Club,Dance,07/12/2012 22:08,600,15/11/2012 22:11,0,failed,0,US,0
"Dear Blind Pilot, Portland kids want to see you up close!",Music,31/08/2011 09:09,3500,01/08/2011 09:09,5,canceled,1,US,5
T-DAY Animated Short,Film & Video,11/10/2012 01:56,15000,11/09/2012 01:56,1155,failed,14,US,1155
Please help fund above ground automatic swimming pool fill.,Technology,17/09/2014 19:05,95000,18/08/2014 19:05,205,failed,4,US,205
The Element of Sound (Canceled),Film & Video,22/04/2012 08:59,12000,25/03/2012 07:54,10,canceled,1,US,10
Reign of Heaven,Games,22/05/2015 21:37,1000,23/03/2015 20:37,10,failed,1,US,10
let's make some noise.,Music,06/03/2011 06:56,600,03/02/2011 06:56,220,failed,9,US,220
Writing Books for Children - Blythe the Hippo,Publishing,29/11/2014 02:19,650,04/11/2014 02:19,0,failed,0,US,0
International Childrens Book Release Project,Publishing,11/09/2014 05:51,140,13/07/2014 05:51,1,failed,1,US,1
Beyond: A Young Adult Novel,Publishing,05/12/2016 19:11,2000,05/11/2016 18:11,2005,successful,25,GB,268.1667373
A New Hijab Design,Fashion,08/10/2014 21:10,1000,08/09/2014 21:10,10,failed,1,US,10
The Bridge Partner - based on the story by Peter S. Beagle,Film & Video,12/04/2014 03:00,21000,11/03/2014 01:51,48650.67,successful,485,US,48650.67
Christian I'Mage Creations LLC,Fashion,18/08/2014 09:29,2500,19/06/2014 09:29,0,failed,0,US,0
Common Grace Threads,Fashion,02/01/2015 16:04,7000,03/12/2014 16:04,7382,successful,93,US,7382
Aranyus - A Journey Begins RPG (Canceled),Games,04/12/2014 22:14,85000,04/11/2014 22:14,2485,canceled,26,US,2485
Anglers Vest Advantage Æ,Design,25/06/2015 03:57,35000,26/04/2015 03:57,120,failed,3,US,120
Brewmasters.Club - Ask more from your beer!,Technology,16/09/2014 02:47,3500,17/08/2014 02:47,3550,successful,21,US,3550
70's Classic Rock Photography,Photography,11/09/2014 13:53,500,13/07/2014 13:53,26,failed,2,US,26
KD Entertainment,Music,29/01/2016 00:37,500,30/12/2015 00:37,0,failed,0,US,0
FacelessIrony- Dark humor for lighthearted people.,Fashion,21/10/2013 00:20,5000,21/09/2013 00:20,5219,successful,75,US,5219
Bird Surge (Indie iPhone Game),Games,17/03/2015 21:33,2500,05/02/2015 22:33,132,failed,4,US,132
FREE PUB TRIVIA to your local bar from Pub Trivia Nerds,Games,02/07/2013 06:06,5500,03/05/2013 06:06,301,canceled,9,US,301
Polar Wars: South Pole In Peril,Games,13/01/2012 21:03,11100,14/11/2011 21:03,1665,failed,18,US,1665
Culture Closet Clothing,Fashion,12/05/2014 02:07,20000,02/04/2014 02:07,301,failed,4,US,301
Nightingale - Set to Record their Debut CD 'Cycle of Pain',Music,22/07/2013 02:41,2500,22/06/2013 02:41,377,failed,7,US,377
MADE IN CHINA - Filming A Nation On A World Music Tour,Film & Video,18/09/2014 18:00,8500,18/08/2014 22:37,8605.88,successful,55,US,8605.88
"Support Tsunami Survivor Jai's new EP - ""After The Wave""",Music,01/02/2015 07:59,4500,26/12/2014 23:48,9991,undefined,0,"N,""0",
Hip Hop Artist PLVTO needs help creating the perfect album!!,Music,26/11/2013 19:00,10000,28/10/2013 19:22,40,failed,2,US,40
Shadow Wars,Games,16/11/2014 03:03,250000,17/09/2014 22:14,26,failed,2,US,26
Carly Wicks performs Tragic Tonalities in NEW ZEALAND!!,Theater,30/12/2013 22:31,3000,26/11/2013 17:36,3170,successful,127,US,3170
R/C Action,Games,07/07/2014 05:05,10000,08/05/2014 05:05,1,failed,1,US,1
An Ayurvedic Journey,Film & Video,06/03/2015 08:00,111000,12/02/2015 00:57,101,failed,3,US,101
Describe,Games,06/06/2015 05:59,3500,05/05/2015 15:58,5461,successful,106,US,5461
Dead of Day - Video Game for PC/MAC (Canceled),Games,23/10/2015 10:14,10000,23/09/2015 10:14,255,canceled,15,GB,395.9055591
Dating Without Borders,Film & Video,19/02/2014 22:54,8000,20/01/2014 22:54,23,failed,4,CA,20.97824273
OMICRON OFF THE GRID POWER LIGHT & LANTERN,Technology,25/11/2014 02:00,20000,24/10/2014 07:11,993,failed,13,US,993
The Bacon Jams: A fun and unique spreadable bacon preserve!,Food,22/09/2013 06:00,8450,09/08/2013 21:01,11678,successful,279,US,11678
Secrets Of Sad Men,Film & Video,05/12/2016 18:07,22500,05/11/2016 17:07,25,failed,2,US,25
Semper Fidel - Finshing Funds For A Feature Film Project,Film & Video,14/09/2011 19:48,7500,16/07/2011 19:48,7745,successful,75,US,7745
Denver Handmade Homemade's Vendorship Program,Crafts,31/03/2015 15:33,30000,01/03/2015 15:33,30455,successful,246,US,30455
Abortion: A Race Redux (Canceled),Theater,14/08/2014 22:07,6000,15/07/2014 22:07,376,canceled,11,US,376
The Independents Club,Fashion,06/12/2015 21:23,50000,07/10/2015 21:23,1,failed,1,GB,1.51623585
KAFKAMUSIK Suites no.'s 1-3,Music,28/03/2012 19:59,3000,27/02/2012 19:59,20,failed,1,US,20
Asheville Live,Film & Video,25/01/2014 16:02,15000,11/12/2013 16:02,1135,failed,16,US,1135
John B's Comedy Short Films,Film & Video,28/04/2013 00:37,4000,28/03/2013 23:37,6315,successful,94,US,6315
AiryVest: The World's Lightest Dog Jacket,Design,11/03/2016 13:33,5000,09/02/2016 13:33,7004,successful,222,US,7004
EAST BAY POLITIX,Film & Video,19/04/2013 08:51,10000,20/03/2013 07:51,0,failed,0,US,0
"Publishing a ""Who Done It"" mystery",Publishing,18/09/2011 21:27,3500,19/08/2011 21:27,566,failed,13,US,566
"""Movie My Life"" App for Movie/Music Lovers (Canceled)",Technology,19/09/2011 01:43,1000,05/08/2011 01:43,25,canceled,1,US,25
Paul Pfau's Great American Love Story EP,Music,25/05/2016 02:00,15000,02/05/2016 17:21,17292,successful,162,US,17292
Blue Horizon,Film & Video,14/10/2016 01:00,2000,14/09/2016 01:00,2363.66,successful,34,US,60
KOLYR: University Inspired Footwear for Active Lifestyles,Fashion,23/11/2013 15:46,10000,09/10/2013 15:46,10269,successful,90,US,10269
The New World,Publishing,12/08/2011 01:20,15000,28/06/2011 01:20,45,failed,2,US,45
$259 Reach 3D Printer,Technology,21/03/2016 04:00,40000,25/02/2016 19:01,185669,successful,562,US,185669
Take Flight Ultra: A Parkour & Freerunning Shoe For Everyone,Fashion,01/02/2016 08:59,40000,16/12/2015 00:44,12200,failed,121,US,12200
N.o.1 Clothing,Design,06/03/2014 02:51,5000,04/02/2014 02:51,110,failed,2,US,110
Legend of Zelda Live Action Series,Film & Video,04/09/2014 02:47,1000,05/08/2014 02:47,5,failed,1,AU,4.6561828
50 SHADES OF CUTLERY,Film & Video,19/03/2016 23:10,2000,16/02/2016 00:10,151,undefined,0,"N,""0",
"""Hazard"", a new film by Nick Perlman",Film & Video,25/12/2010 02:34,1500,25/11/2010 02:34,1500,successful,16,US,1500
Hamlet: A Tale of Betrayal and Revenge,Film & Video,07/07/2015 03:06,450,07/06/2015 03:06,0,failed,0,US,0
Leap Year: A Look At Collegiate Jumping,Film & Video,27/04/2015 02:07,1500,28/03/2015 01:07,1661,successful,24,US,1661
"Bringing Back the Theatre...""On The Cutting Room Floor"" World Premiere (Canceled)",Theater,11/06/2010 20:59,1500,13/05/2010 21:03,0,canceled,0,US,0
PigPen Theatre Co. Debut Album,Music,18/01/2012 23:43,8000,19/11/2011 23:43,12951.01,successful,266,US,12951.01
The Bitter Limit,Film & Video,01/01/2015 19:16,500,02/12/2014 19:16,508,successful,23,GB,793.0300776
UNDER EUROPEAN EYES,Film & Video,28/12/2012 23:00,5500,27/11/2012 19:11,1550,failed,37,US,1550
Snowy Owl Bakery for the best GF products!,Food,22/08/2014 21:00,25000,21/07/2014 20:11,20,failed,3,US,20
Burly and the Bean Coffee - Expanding!,Food,15/08/2016 07:10,9000,16/06/2016 07:10,2400,failed,28,US,1535
"""Helping Hands"" Sculpture",Art,03/09/2011 20:16,6500,09/08/2011 20:16,236,failed,7,US,236
"Bootleg Whiskey Rodeo ""Across State Lines"" Tour 2011",Music,26/09/2011 16:36,5000,12/08/2011 16:36,5200,successful,29,US,5200
Beading Jewelry,Fashion,27/08/2014 21:34,60,28/07/2014 21:34,29,failed,5,US,29
"Bree Hafen's ""Positive Space""",Dance,11/06/2013 05:00,25000,09/05/2013 02:05,27488,successful,177,US,27488
All or Nothing  [Adult],Comics,27/05/2014 17:35,1200,02/05/2014 17:35,355,failed,13,US,355
Guys In Bowties Productions,Publishing,02/05/2015 05:59,10000,02/04/2015 05:59,0,failed,0,US,0
LegSo: Drivers ergonomic solution,Design,20/03/2015 00:00,5000,16/02/2015 12:28,1919,failed,41,CA,1541.543753
"Booklet featuring ""Quiet Please"", an art show about tennis.",Art,29/08/2016 20:37,600,02/08/2016 21:54,910,successful,15,US,261
Healing Arte,Classical Music,USD,12/07/2015 17:13,2000,13/06/2015 05:00,331,failed,10,US
Secure our healing farm location.,Food,10/04/2015 19:54,55000,09/02/2015 19:54,0,failed,0,US,0
WILD ï A Documentary Film,Film & Video,25/02/2013 03:59,24000,11/01/2013 21:24,25965,successful,290,US,25965
Lightning 20 Artist Series and Quarterly,Music,08/01/2014 15:07,12500,09/12/2013 15:07,22263.38,successful,293,US,22263.38
They Can Take My Appendix But Not The Music! Save Tall Bear!,Music,06/01/2012 21:21,6500,07/11/2011 21:21,6586,successful,47,US,6586
"Helvetica, Objectified, Urbanized: The Complete Interviews",Design,18/10/2013 19:59,55000,18/09/2013 19:59,92132.3,successful,1447,US,92132.3
iZombieU,Art,23/07/2012 00:21,2500,23/06/2012 00:21,1050,failed,16,US,1050
:[Preservation]: BFA Senior Thesis Collection,Fashion,04/04/2016 08:23,3000,05/03/2016 08:23,451,failed,10,US,451
"The Unlikely Adventure of Race McCloud, Private Eye",Theater,07/03/2012 01:58,2000,07/01/2012 01:58,2060.13,successful,42,US,2060.13
The DreamBoard: Visualize Success Every Day!,Design,31/01/2015 16:40,10000,01/01/2015 16:40,2448,failed,72,US,2448
Neighborhood Theatre Group's First Season!,Theater,09/11/2015 05:59,8000,29/09/2015 22:23,8350.34,successful,93,US,8350.34
Building my own online boutique,Crafts,27/04/2016 16:03,2500,28/03/2016 16:03,2,failed,2,US,2
Chef Knife Tattoos!,Art,10/07/2016 21:33,65133,10/06/2016 21:33,181,failed,4,US,176
Influential Matrix,Art,22/02/2011 02:56,1700,24/12/2010 02:56,20,failed,2,US,20
Pick-a-Partyô (Canceled),Technology,03/03/2016 07:31,2500,02/02/2016 07:31,0,canceled,0,US,0
iPad Case - Next Step,Design,10/02/2013 20:25,25000,11/01/2013 20:25,4129,failed,51,US,4129
Beautiful Homes of Nova Scotia (Canceled),Photography,14/12/2014 20:58,9500,14/11/2014 20:58,0,canceled,0,CA,0
MaKey MaKey: An Invention Kit for Everyone,Technology,13/06/2012 02:00,25000,14/05/2012 06:45,568106.13,successful,11124,US,568106.13
Butch: Not like the other girls,Art,18/03/2014 22:12,10000,14/02/2014 23:12,12238,successful,214,CA,11119.73292
Das Keyboard 5Q: The Cloud Connected Keyboard,Technology,30/07/2016 15:02,100000,30/06/2016 15:02,580902.01,successful,3475,US,334603.01
Circle H Brothers Brewing Company,Food,05/05/2016 03:59,10000,05/04/2016 03:59,10072,successful,51,US,10072
Cee Cee Salsa,Food,07/01/2015 17:36,58000,08/12/2014 17:36,70,failed,4,US,70
Ocean Air Cycles Rambler - Sport Touring Bicycle Revitalized,Design,10/12/2012 07:54,70000,10/11/2012 07:54,10151,failed,35,US,10151
Bruckner Ninth Symphony Finale Workshop (Canceled),Music,01/10/2011 02:40,100000,22/08/2011 02:40,0,canceled,0,US,0
"Piyasiri's new Electro House album ""A New Beginning"" on CD",Music,18/03/2015 06:46,10000,21/02/2015 07:46,487,failed,5,SE,57.89020135
Beneath Waves,Publishing,27/02/2015 15:51,35,28/01/2015 15:51,1,failed,1,US,1
Hand-dyed Silks and Cottons made in the USA,Crafts,30/09/2013 20:59,4000,07/09/2013 01:09,4215,successful,60,US,4215
FireFly Laser Radar Trigger for DSLR Cameras,Technology,14/08/2015 00:33,85000,30/06/2015 00:33,3728,failed,19,US,3728
"Clara & Macy: Sprouts, Carrots, & Snowmen Christmas Crackers",Design,12/11/2016 00:59,722,03/11/2016 05:27,1030,successful,48,GB,1065.615491
Project London | Help Us Release This Movie,Film & Video,11/01/2013 02:00,15735,03/12/2012 19:58,22489.49,successful,590,US,22489.49
"Earths Amazing Places, crowdsourced photography",Photography,10/05/2015 23:09,4000,11/03/2015 22:09,56,failed,2,GB,84.51261112
SoundBender: Power-free Magnetic Sound Enhancer for iPad 2,Design,29/02/2012 04:00,4500,11/01/2012 03:12,10145,successful,360,US,10145
The TRANSMETROPOLITAN art book,Comics,15/02/2011 05:30,26000,10/12/2010 03:12,46690.05,successful,638,US,46690.05
MeshUp: Mashup for meshes,Technology,18/11/2012 23:58,25000,19/10/2012 23:58,28082,successful,153,US,28082
P. Craig Russell's Guide to Graphic Storytelling Series 2,Comics,19/07/2012 03:00,5000,20/06/2012 00:35,14377.69,successful,215,US,14377.69
Remembering Wormwood (Canceled),Film & Video,14/10/2011 22:33,21000,14/09/2011 22:33,250,canceled,1,US,250
2 New Graphic Novels From Creephouse Comics,Comics,01/11/2014 01:00,5000,01/10/2014 16:22,1965,failed,49,US,1965
Tower of Tears (Canceled),Publishing,02/06/2014 00:04,1000,13/05/2014 00:04,0,canceled,0,US,0
Fire & Water,Film & Video,16/04/2012 21:00,10000,17/03/2012 20:00,10930.11,successful,132,US,10930.11
Star Trek: Captain Pike,Film & Video,03/06/2015 17:56,112000,04/05/2015 17:56,77010,failed,655,US,77010
"Mr. Butler's Legacy, a short film",Film & Video,02/08/2012 15:56,5000,03/07/2012 15:56,110,failed,2,US,110
Graft. The Open Source Storytelling platform. (Canceled),Technology,07/08/2015 14:23,125000,30/06/2015 14:23,2595,canceled,10,US,2595
Princesses With A Twist Book Series,Publishing,25/07/2015 15:44,30000,10/06/2015 15:44,30711,successful,289,US,30711
"""Lift and Twist"" Prescription Bottle Cap Time Indicator",Design,14/11/2014 13:47,65000,30/09/2014 13:47,590,failed,5,US,590
Backdoor to College Success Book: Secrets to Getting a 4.0,Publishing,03/09/2015 19:37,1500,04/08/2015 19:37,221,failed,6,US,221
Life Lessons - Webseries,Film & Video,04/05/2014 22:18,150000,05/03/2014 22:18,100,failed,1,US,100
